tract,puma
14000US33007951000,79500US3300100
14000US33007951100,79500US3300100
14000US33009960100,79500US3300100
14000US33009960200,79500US3300100
14000US33009960300,79500US3300100
14000US33009960400,79500US3300100
14000US33009960500,79500US3300100
14000US33009960600,79500US3300100
14000US33009960700,79500US3300100
14000US33009960800,79500US3300100
14000US33009960900,79500US3300100
14000US33009961000,79500US3300100
14000US33009961100,79500US3300100
14000US33009961200,79500US3300100
14000US33009961300,79500US3300100
14000US33009961400,79500US3300100
14000US33009961500,79500US3300100
14000US33009961601,79500US3300100
14000US33009961602,79500US3300100
14000US33009961700,79500US3300100
14000US33009961800,79500US3300100
14000US33011014100,79500US3300600
14000US33011014201,79500US3300600
14000US33011014202,79500US3300600
14000US33011014300,79500US3300600
14000US33011015100,79500US3300600
14000US33011015200,79500US3300600
14000US33011016100,79500US3300600
14000US33011016201,79500US3300600
14000US33011016202,79500US3300600
14000US33011017100,79500US3300600
14000US33011018000,79500US3300600
14000US33011018501,79500US3300600
14000US33011018502,79500US3300600
14000US33011019000,79500US3300600
14000US33011019501,79500US3300600
14000US33011019502,79500US3300600
14000US33011021500,79500US3300600
14000US33011022000,79500US3300600
14000US33011022500,79500US3300600
14000US33011023000,79500US3300600
14000US33011024000,79500US3300600
14000US33011025000,79500US3300600
14000US33011025500,79500US3300600
14000US33011002701,79500US3300700
14000US33011002702,79500US3300700
14000US33011002800,79500US3300700
14000US33011002901,79500US3300700
14000US33011002902,79500US3300700
14000US33011002903,79500US3300700
14000US33011020000,79500US3300700
14000US33011021000,79500US3300700
14000US33011000101,79500US3300800
14000US33011000102,79500US3300800
14000US33011000202,79500US3300800
14000US33011000203,79500US3300800
14000US33011000204,79500US3300800
14000US33011000300,79500US3300800
14000US33011000600,79500US3300800
14000US33011000700,79500US3300800
14000US33011000800,79500US3300800
14000US33011000901,79500US3300800
14000US33011000902,79500US3300800
14000US33011001000,79500US3300800
14000US33011001100,79500US3300800
14000US33011001200,79500US3300800
14000US33011001300,79500US3300800
14000US33011001400,79500US3300800
14000US33011001500,79500US3300800
14000US33011001600,79500US3300800
14000US33011001700,79500US3300800
14000US33011001800,79500US3300800
14000US33011001900,79500US3300800
14000US33011002000,79500US3300800
14000US33011002100,79500US3300800
14000US33011002200,79500US3300800
14000US33011002300,79500US3300800
14000US33011002400,79500US3300800
14000US33011002500,79500US3300800
14000US33011002600,79500US3300800
14000US33011200400,79500US3300800
14000US33011980101,79500US3300800
14000US33011010100,79500US3300900
14000US33011010200,79500US3300900
14000US33011010301,79500US3300900
14000US33011010302,79500US3300900
14000US33011010400,79500US3300900
14000US33011010500,79500US3300900
14000US33011010600,79500US3300900
14000US33011010700,79500US3300900
14000US33011010800,79500US3300900
14000US33011010900,79500US3300900
14000US33011011000,79500US3300900
14000US33011011101,79500US3300900
14000US33011011102,79500US3300900
14000US33011011200,79500US3300900
14000US33011011300,79500US3300900
14000US33011011401,79500US3300900
14000US33011011402,79500US3300900
14000US33011011500,79500US3300900
14000US33011012100,79500US3300900
14000US33011012200,79500US3300900
14000US33011012300,79500US3300900
14000US33011013100,79500US3300900
14000US33011200100,79500US3300900
14000US33011200200,79500US3300900
14000US33011200300,79500US3300900
14000US33013041500,79500US3300200
14000US33013042500,79500US3300200
14000US33013043001,79500US3300200
14000US33013043002,79500US3300200
14000US33013044000,79500US3300200
14000US33013003100,79500US3300400
14000US33013003200,79500US3300400
14000US33013030000,79500US3300400
14000US33013031001,79500US3300400
14000US33013031002,79500US3300400
14000US33013032100,79500US3300400
14000US33013032200,79500US3300400
14000US33013032300,79500US3300400
14000US33013032400,79500US3300400
14000US33013032500,79500US3300400
14000US33013032600,79500US3300400
14000US33013032701,79500US3300400
14000US33013032706,79500US3300400
14000US33013032800,79500US3300400
14000US33013032900,79500US3300400
14000US33013033000,79500US3300400
14000US33013034000,79500US3300400
14000US33013035000,79500US3300400
14000US33013036000,79500US3300400
14000US33013037000,79500US3300400
14000US33013038000,79500US3300400
14000US33013038500,79500US3300400
14000US33013039000,79500US3300400
14000US33013040000,79500US3300400
14000US33013040500,79500US3300400
14000US33013041000,79500US3300400
14000US33013044100,79500US3300400
14000US33013044300,79500US3300400
14000US33013003001,79500US3300700
14000US33013003006,79500US3300700
14000US33013044200,79500US3300700
14000US33015057000,79500US3300300
14000US33015058000,79500US3300300
14000US33015067501,79500US3300300
14000US33015067502,79500US3300300
14000US33015003301,79500US3300700
14000US33015003302,79500US3300700
14000US33015003400,79500US3300700
14000US33015003500,79500US3300700
14000US33015003601,79500US3300700
14000US33015003602,79500US3300700
14000US33015003701,79500US3300700
14000US33015003703,79500US3300700
14000US33015003801,79500US3300700
14000US33015003802,79500US3300700
14000US33015003901,79500US3300700
14000US33015003902,79500US3300700
14000US33015004000,79500US3300700
14000US33015050000,79500US3300700
14000US33015051000,79500US3300700
14000US33015055001,79500US3300700
14000US33015055002,79500US3300700
14000US33015056000,79500US3300700
14000US33015980011,79500US3300700
14000US33015052000,79500US3301000
14000US33015053000,79500US3301000
14000US33015054000,79500US3301000
14000US33015059000,79500US3301000
14000US33015060000,79500US3301000
14000US33015061001,79500US3301000
14000US33015062000,79500US3301000
14000US33015062500,79500US3301000
14000US33015063001,79500US3301000
14000US33015063002,79500US3301000
14000US33015064000,79500US3301000
14000US33015065001,79500US3301000
14000US33015065005,79500US3301000
14000US33015065006,79500US3301000
14000US33015065007,79500US3301000
14000US33015065008,79500US3301000
14000US33015066000,79500US3301000
14000US33015067000,79500US3301000
14000US33015069100,79500US3301000
14000US33015069200,79500US3301000
14000US33015069300,79500US3301000
14000US33015069700,79500US3301000
14000US33015071000,79500US3301000
14000US33015100100,79500US3301000
14000US33015100200,79500US3301000
14000US33015100301,79500US3301000
14000US33015100302,79500US3301000
14000US33015100400,79500US3301000
14000US33015101100,79500US3301000
14000US33015102100,79500US3301000
14000US33015103100,79500US3301000
14000US33015104101,79500US3301000
14000US33015104102,79500US3301000
14000US33015105100,79500US3301000
14000US33015106101,79500US3301000
14000US33015106102,79500US3301000
14000US33015106200,79500US3301000
14000US33015106400,79500US3301000
14000US33015107100,79500US3301000
14000US33015107200,79500US3301000
14000US33015107400,79500US3301000
14000US33015107500,79500US3301000
14000US33015990000,79500US3301000
14000US33017080100,79500US3300300
14000US33017080202,79500US3300300
14000US33017080203,79500US3300300
14000US33017080204,79500US3300300
14000US33017080500,79500US3300300
14000US33017081100,79500US3300300
14000US33017081200,79500US3300300
14000US33017081300,79500US3300300
14000US33017081400,79500US3300300
14000US33017081500,79500US3300300
14000US33017081600,79500US3300300
14000US33017082000,79500US3300300
14000US33017083001,79500US3300300
14000US33017083002,79500US3300300
14000US33017084100,79500US3300300
14000US33017084200,79500US3300300
14000US33017084300,79500US3300300
14000US33017084400,79500US3300300
14000US33017084500,79500US3300300
14000US33017084600,79500US3300300
14000US33017085000,79500US3300300
14000US33017086000,79500US3300300
14000US33017087000,79500US3300300
14000US33017088000,79500US3300300
14000US33017088500,79500US3300300
14000US33019975100,79500US3300500
14000US33019975200,79500US3300500
14000US33019975300,79500US3300500
14000US33019975400,79500US3300500
14000US33019975500,79500US3300500
14000US33019975600,79500US3300500
14000US33019975700,79500US3300500
14000US33019975800,79500US3300500
14000US33019975901,79500US3300500
14000US33019975902,79500US3300500
14000US34001000100,79500US3400101
14000US34001000200,79500US3400101
14000US34001000300,79500US3400101
14000US34001000400,79500US3400101
14000US34001000500,79500US3400101
14000US34001001100,79500US3400101
14000US34001001200,79500US3400101
14000US34001001300,79500US3400101
14000US34001001400,79500US3400101
14000US34001001500,79500US3400101
14000US34001001900,79500US3400101
14000US34001002300,79500US3400101
14000US34001002400,79500US3400101
14000US34001002500,79500US3400101
14000US34001010101,79500US3400101
14000US34001010102,79500US3400101
14000US34001010104,79500US3400101
14000US34001010105,79500US3400101
14000US34001010200,79500US3400101
14000US34001010300,79500US3400101
14000US34001010401,79500US3400101
14000US34001010403,79500US3400101
14000US34001010501,79500US3400101
14000US34001010503,79500US3400101
14000US34001010505,79500US3400101
14000US34001010506,79500US3400101
14000US34001013000,79500US3400101
14000US34001013101,79500US3400101
14000US34001013102,79500US3400101
14000US34001013201,79500US3400101
14000US34001013202,79500US3400101
14000US34001013301,79500US3400101
14000US34001013302,79500US3400101
14000US34001983400,79500US3400101
14000US34001990000,79500US3400101
14000US34001010600,79500US3400102
14000US34001010700,79500US3400102
14000US34001010800,79500US3400102
14000US34001010900,79500US3400102
14000US34001011000,79500US3400102
14000US34001011100,79500US3400102
14000US34001011201,79500US3400102
14000US34001011202,79500US3400102
14000US34001011300,79500US3400102
14000US34001011401,79500US3400102
14000US34001011403,79500US3400102
14000US34001011404,79500US3400102
14000US34001011500,79500US3400102
14000US34001011600,79500US3400102
14000US34001011701,79500US3400102
14000US34001011702,79500US3400102
14000US34001011802,79500US3400102
14000US34001011803,79500US3400102
14000US34001011804,79500US3400102
14000US34001011805,79500US3400102
14000US34001011900,79500US3400102
14000US34001012000,79500US3400102
14000US34001012100,79500US3400102
14000US34001012200,79500US3400102
14000US34001012302,79500US3400102
14000US34001012401,79500US3400102
14000US34001012402,79500US3400102
14000US34001012501,79500US3400102
14000US34001012502,79500US3400102
14000US34001012602,79500US3400102
14000US34001013500,79500US3400102
14000US34001012701,79500US3402600
14000US34001012702,79500US3402600
14000US34001012801,79500US3402600
14000US34001012802,79500US3402600
14000US34003004001,79500US3400301
14000US34003004002,79500US3400301
14000US34003015200,79500US3400301
14000US34003015300,79500US3400301
14000US34003015400,79500US3400301
14000US34003023100,79500US3400301
14000US34003023200,79500US3400301
14000US34003023301,79500US3400301
14000US34003023302,79500US3400301
14000US34003023401,79500US3400301
14000US34003023402,79500US3400301
14000US34003023501,79500US3400301
14000US34003023502,79500US3400301
14000US34003023601,79500US3400301
14000US34003023602,79500US3400301
14000US34003054100,79500US3400301
14000US34003054200,79500US3400301
14000US34003054300,79500US3400301
14000US34003054400,79500US3400301
14000US34003054500,79500US3400301
14000US34003054600,79500US3400301
14000US34003005000,79500US3400302
14000US34003012001,79500US3400302
14000US34003012002,79500US3400302
14000US34003025100,79500US3400302
14000US34003025200,79500US3400302
14000US34003029100,79500US3400302
14000US34003029200,79500US3400302
14000US34003031100,79500US3400302
14000US34003031200,79500US3400302
14000US34003031300,79500US3400302
14000US34003031400,79500US3400302
14000US34003036100,79500US3400302
14000US34003036200,79500US3400302
14000US34003038100,79500US3400302
14000US34003038200,79500US3400302
14000US34003038300,79500US3400302
14000US34003051100,79500US3400302
14000US34003051200,79500US3400302
14000US34003051300,79500US3400302
14000US34003051400,79500US3400302
14000US34003057101,79500US3400302
14000US34003057102,79500US3400302
14000US34003057200,79500US3400302
14000US34003060000,79500US3400302
14000US34003006100,79500US3400303
14000US34003006201,79500US3400303
14000US34003006202,79500US3400303
14000US34003006300,79500US3400303
14000US34003013001,79500US3400303
14000US34003013002,79500US3400303
14000US34003018100,79500US3400303
14000US34003018200,79500US3400303
14000US34003019102,79500US3400303
14000US34003019103,79500US3400303
14000US34003019104,79500US3400303
14000US34003019202,79500US3400303
14000US34003019203,79500US3400303
14000US34003019204,79500US3400303
14000US34003019303,79500US3400303
14000US34003019304,79500US3400303
14000US34003019305,79500US3400303
14000US34003019306,79500US3400303
14000US34003028001,79500US3400303
14000US34003028002,79500US3400303
14000US34003041100,79500US3400303
14000US34003041200,79500US3400303
14000US34003041301,79500US3400303
14000US34003041302,79500US3400303
14000US34003045100,79500US3400303
14000US34003045200,79500US3400303
14000US34003046100,79500US3400303
14000US34003046200,79500US3400303
14000US34003046300,79500US3400303
14000US34003011100,79500US3400304
14000US34003011200,79500US3400304
14000US34003011300,79500US3400304
14000US34003011400,79500US3400304
